Race,Sex,Ethnicity,County,Count,Age,Year
White,Female,Hispanic,75,72,8,2024
AIAN,Male,Hispanic,75,3,8,2024
AIAN,Female,Hispanic,75,2,8,2024
Asian,Male,Hispanic,75,1,8,2024
Asian,Female,Hispanic,75,1,8,2024
TOM,Male,Hispanic,75,5,8,2024
TOM,Female,Hispanic,75,2,8,2024
White,Male,Not Hispanic,75,633,9,2024
White,Female,Not Hispanic,75,682,9,2024
Black,Male,Not Hispanic,75,15,9,2024
Black,Female,Not Hispanic,75,6,9,2024
AIAN,Male,Not Hispanic,75,4,9,2024
AIAN,Female,Not Hispanic,75,2,9,2024
Asian,Male,Not Hispanic,75,5,9,2024
Asian,Female,Not Hispanic,75,5,9,2024
TOM,Male,Not Hispanic,75,7,9,2024
TOM,Female,Not Hispanic,75,2,9,2024
White,Male,Hispanic,75,91,9,2024
White,Female,Hispanic,75,91,9,2024
Black,Male,Hispanic,75,1,9,2024
AIAN,Male,Hispanic,75,3,9,2024
AIAN,Female,Hispanic,75,3,9,2024
Asian,Male,Hispanic,75,2,9,2024
TOM,Male,Hispanic,75,7,9,2024
TOM,Female,Hispanic,75,1,9,2024
White,Male,Not Hispanic,75,690,10,2024
White,Female,Not Hispanic,75,687,10,2024
Black,Male,Not Hispanic,75,5,10,2024
Black,Female,Not Hispanic,75,4,10,2024
AIAN,Male,Not Hispanic,75,3,10,2024
AIAN,Female,Not Hispanic,75,1,10,2024
Asian,Male,Not Hispanic,75,2,10,2024
Asian,Female,Not Hispanic,75,8,10,2024
TOM,Male,Not Hispanic,75,4,10,2024
TOM,Female,Not Hispanic,75,7,10,2024
White,Male,Hispanic,75,77,10,2024
White,Female,Hispanic,75,65,10,2024
AIAN,Female,Hispanic,75,1,10,2024
TOM,Male,Hispanic,75,1,10,2024
TOM,Female,Hispanic,75,2,10,2024
White,Male,Not Hispanic,75,685,11,2024
White,Female,Not Hispanic,75,652,11,2024
Black,Male,Not Hispanic,75,13,11,2024
Black,Female,Not Hispanic,75,16,11,2024
AIAN,Male,Not Hispanic,75,1,11,2024
AIAN,Female,Not Hispanic,75,2,11,2024
Asian,Male,Not Hispanic,75,6,11,2024
Asian,Female,Not Hispanic,75,8,11,2024
NHOPI,Female,Not Hispanic,75,1,11,2024
TOM,Male,Not Hispanic,75,3,11,2024
TOM,Female,Not Hispanic,75,4,11,2024
White,Male,Hispanic,75,83,11,2024
White,Female,Hispanic,75,51,11,2024
Black,Female,Hispanic,75,1,11,2024
AIAN,Male,Hispanic,75,3,11,2024
AIAN,Female,Hispanic,75,2,11,2024
Asian,Female,Hispanic,75,1,11,2024
TOM,Male,Hispanic,75,1,11,2024
White,Male,Not Hispanic,75,738,12,2024
White,Female,Not Hispanic,75,754,12,2024
Black,Male,Not Hispanic,75,15,12,2024
Black,Female,Not Hispanic,75,6,12,2024
AIAN,Male,Not Hispanic,75,2,12,2024
AIAN,Female,Not Hispanic,75,2,12,2024
Asian,Male,Not Hispanic,75,2,12,2024
Asian,Female,Not Hispanic,75,4,12,2024
TOM,Male,Not Hispanic,75,2,12,2024
TOM,Female,Not Hispanic,75,7,12,2024
White,Male,Hispanic,75,38,12,2024
White,Female,Hispanic,75,47,12,2024
Black,Female,Hispanic,75,1,12,2024
White,Male,Not Hispanic,75,925,13,2024
White,Female,Not Hispanic,75,968,13,2024
Black,Male,Not Hispanic,75,6,13,2024
Black,Female,Not Hispanic,75,10,13,2024
AIAN,Male,Not Hispanic,75,1,13,2024
AIAN,Female,Not Hispanic,75,2,13,2024
Asian,Male,Not Hispanic,75,7,13,2024
Asian,Female,Not Hispanic,75,6,13,2024
TOM,Male,Not Hispanic,75,7,13,2024
TOM,Female,Not Hispanic,75,11,13,2024
White,Male,Hispanic,75,41,13,2024
White,Female,Hispanic,75,29,13,2024
AIAN,Male,Hispanic,75,1,13,2024
TOM,Male,Hispanic,75,2,13,2024
TOM,Female,Hispanic,75,3,13,2024
White,Male,Not Hispanic,75,898,14,2024
White,Female,Not Hispanic,75,970,14,2024
Black,Male,Not Hispanic,75,9,14,2024
Black,Female,Not Hispanic,75,6,14,2024
AIAN,Male,Not Hispanic,75,2,14,2024
AIAN,Female,Not Hispanic,75,3,14,2024
Asian,Male,Not Hispanic,75,4,14,2024
Asian,Female,Not Hispanic,75,5,14,2024
NHOPI,Female,Not Hispanic,75,1,14,2024
TOM,Male,Not Hispanic,75,7,14,2024
TOM,Female,Not Hispanic,75,5,14,2024
White,Male,Hispanic,75,34,14,2024
White,Female,Hispanic,75,31,14,2024
AIAN,Female,Hispanic,75,2,14,2024
TOM,Male,Hispanic,75,1,14,2024
White,Male,Not Hispanic,75,726,15,2024
White,Female,Not Hispanic,75,692,15,2024
Black,Male,Not Hispanic,75,4,15,2024
Black,Female,Not Hispanic,75,9,15,2024
AIAN,Male,Not Hispanic,75,1,15,2024
AIAN,Female,Not Hispanic,75,1,15,2024
Asian,Male,Not Hispanic,75,3,15,2024
Asian,Female,Not Hispanic,75,3,15,2024
TOM,Male,Not Hispanic,75,4,15,2024
TOM,Female,Not Hispanic,75,4,15,2024
White,Male,Hispanic,75,18,15,2024
White,Female,Hispanic,75,22,15,2024
AIAN,Female,Hispanic,75,1,15,2024
White,Male,Not Hispanic,75,502,16,2024
White,Female,Not Hispanic,75,580,16,2024
Black,Male,Not Hispanic,75,3,16,2024
Black,Female,Not Hispanic,75,1,16,2024
AIAN,Male,Not Hispanic,75,2,16,2024
AIAN,Female,Not Hispanic,75,2,16,2024
Asian,Male,Not Hispanic,75,1,16,2024
Asian,Female,Not Hispanic,75,3,16,2024
TOM,Male,Not Hispanic,75,6,16,2024
TOM,Female,Not Hispanic,75,5,16,2024
White,Male,Hispanic,75,7,16,2024
White,Female,Hispanic,75,4,16,2024
White,Male,Not Hispanic,75,303,17,2024
White,Female,Not Hispanic,75,445,17,2024
Black,Male,Not Hispanic,75,4,17,2024
Black,Female,Not Hispanic,75,1,17,2024
Asian,Male,Not Hispanic,75,3,17,2024
Asian,Female,Not Hispanic,75,3,17,2024
TOM,Male,Not Hispanic,75,2,17,2024
TOM,Female,Not Hispanic,75,4,17,2024
White,Male,Hispanic,75,10,17,2024
White,Female,Hispanic,75,2,17,2024
White,Male,Not Hispanic,75,224,18,2024
White,Female,Not Hispanic,75,476,18,2024
Black,Male,Not Hispanic,75,3,18,2024
AIAN,Female,Not Hispanic,75,1,18,2024
Asian,Male,Not Hispanic,75,4,18,2024
Asian,Female,Not Hispanic,75,7,18,2024
TOM,Male,Not Hispanic,75,4,18,2024
TOM,Female,Not Hispanic,75,8,18,2024
White,Male,Hispanic,75,12,18,2024
White,Female,Hispanic,75,6,18,2024
AIAN,Female,Hispanic,75,1,18,2024
White,Male,Not Hispanic,77,847,1,2024
White,Female,Not Hispanic,77,810,1,2024
Black,Male,Not Hispanic,77,263,1,2024
Black,Female,Not Hispanic,77,275,1,2024
AIAN,Male,Not Hispanic,77,1,1,2024
AIAN,Female,Not Hispanic,77,4,1,2024
Asian,Male,Not Hispanic,77,29,1,2024
Asian,Female,Not Hispanic,77,31,1,2024
TOM,Male,Not Hispanic,77,85,1,2024
TOM,Female,Not Hispanic,77,85,1,2024
White,Male,Hispanic,77,83,1,2024
White,Female,Hispanic,77,62,1,2024
Black,Male,Hispanic,77,12,1,2024
Black,Female,Hispanic,77,8,1,2024
AIAN,Male,Hispanic,77,7,1,2024
AIAN,Female,Hispanic,77,1,1,2024
Asian,Male,Hispanic,77,1,1,2024
Asian,Female,Hispanic,77,1,1,2024
TOM,Male,Hispanic,77,8,1,2024
TOM,Female,Hispanic,77,7,1,2024
White,Male,Not Hispanic,77,971,2,2024
White,Female,Not Hispanic,77,869,2,2024
Black,Male,Not Hispanic,77,313,2,2024
Black,Female,Not Hispanic,77,323,2,2024
AIAN,Male,Not Hispanic,77,2,2,2024
AIAN,Female,Not Hispanic,77,1,2,2024
Asian,Male,Not Hispanic,77,18,2,2024
Asian,Female,Not Hispanic,77,32,2,2024
NHOPI,Male,Not Hispanic,77,1,2,2024
NHOPI,Female,Not Hispanic,77,1,2,2024
TOM,Male,Not Hispanic,77,77,2,2024
TOM,Female,Not Hispanic,77,76,2,2024
White,Male,Hispanic,77,83,2,2024
White,Female,Hispanic,77,76,2,2024
Black,Male,Hispanic,77,5,2,2024
Black,Female,Hispanic,77,6,2,2024
AIAN,Male,Hispanic,77,7,2,2024
AIAN,Female,Hispanic,77,6,2,2024
TOM,Male,Hispanic,77,9,2,2024
TOM,Female,Hispanic,77,19,2,2024
White,Male,Not Hispanic,77,928,3,2024
White,Female,Not Hispanic,77,893,3,2024
Black,Male,Not Hispanic,77,249,3,2024
Black,Female,Not Hispanic,77,241,3,2024
AIAN,Male,Not Hispanic,77,3,3,2024
AIAN,Female,Not Hispanic,77,1,3,2024
Asian,Male,Not Hispanic,77,23,3,2024
Asian,Female,Not Hispanic,77,63,3,2024
TOM,Male,Not Hispanic,77,52,3,2024
TOM,Female,Not Hispanic,77,78,3,2024
White,Male,Hispanic,77,91,3,2024
White,Female,Hispanic,77,80,3,2024
Black,Male,Hispanic,77,1,3,2024
Black,Female,Hispanic,77,3,3,2024
AIAN,Male,Hispanic,77,10,3,2024
AIAN,Female,Hispanic,77,6,3,2024
Asian,Male,Hispanic,77,1,3,2024
TOM,Male,Hispanic,77,11,3,2024
TOM,Female,Hispanic,77,7,3,2024
White,Male,Not Hispanic,77,1525,4,2024
White,Female,Not Hispanic,77,1361,4,2024
Black,Male,Not Hispanic,77,468,4,2024
Black,Female,Not Hispanic,77,572,4,2024
AIAN,Male,Not Hispanic,77,10,4,2024
AIAN,Female,Not Hispanic,77,9,4,2024
Asian,Male,Not Hispanic,77,63,4,2024
Asian,Female,Not Hispanic,77,54,4,2024
NHOPI,Male,Not Hispanic,77,1,4,2024
NHOPI,Female,Not Hispanic,77,2,4,2024
TOM,Male,Not Hispanic,77,91,4,2024
TOM,Female,Not Hispanic,77,100,4,2024
White,Male,Hispanic,77,143,4,2024
White,Female,Hispanic,77,152,4,2024
Black,Male,Hispanic,77,19,4,2024
Black,Female,Hispanic,77,20,4,2024
AIAN,Male,Hispanic,77,10,4,2024
AIAN,Female,Hispanic,77,6,4,2024
Asian,Male,Hispanic,77,4,4,2024
Asian,Female,Hispanic,77,1,4,2024
NHOPI,Male,Hispanic,77,2,4,2024
NHOPI,Female,Hispanic,77,3,4,2024
TOM,Male,Hispanic,77,8,4,2024
